id,Gender,Customer Type,Type of Travel,Class,Flight Distance,Age,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
95851,Female,Loyal Customer,Business travel,Business,580,46,3,3,3,3,3,5,4,4,4,4,4,3,4,5,18,16,satisfied
44992,Male,Loyal Customer,Business travel,Eco,359,53,1,3,3,3,1,1,1,1,1,2,3,4,4,1,0,0,neutral or dissatisfied
70631,Female,Loyal Customer,Personal Travel,Eco,1217,61,0,4,0,1,5,5,5,4,4,0,4,4,4,4,0,0,satisfied
13761,Female,Loyal Customer,Business travel,Eco Plus,384,61,4,5,5,5,3,3,2,4,4,4,4,3,4,5,96,102,satisfied
74968,Male,Loyal Customer,Personal Travel,Eco,2586,16,3,5,3,4,4,3,4,4,5,2,4,5,4,4,45,42,neutral or dissatisfied
12371,Female,Loyal Customer,Business travel,Business,2903,44,2,1,1,1,2,3,3,2,2,2,2,3,2,1,0,1,neutral or dissatisfied
8378,Female,Loyal Customer,Business travel,Business,3170,17,5,5,5,5,5,5,5,5,1,3,3,1,5,5,16,0,satisfied
82080,Female,Loyal Customer,Business travel,Eco,1276,50,2,2,2,2,4,2,3,2,2,2,2,1,2,1,35,49,neutral or dissatisfied
107972,Female,disloyal Customer,Business travel,Business,825,40,4,4,4,3,5,4,5,5,5,3,4,3,5,5,0,4,satisfied
101228,Male,Loyal Customer,Business travel,Business,2204,47,5,5,5,5,4,4,4,2,2,2,2,4,2,3,6,0,satisfied
85577,Female,Loyal Customer,Business travel,Business,3464,80,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0,satisfied
2717,Female,Loyal Customer,Personal Travel,Eco,562,38,5,3,5,3,4,5,4,4,1,1,3,4,3,4,0,0,satisfied
88529,Male,Loyal Customer,Personal Travel,Eco,404,31,5,1,5,3,3,5,3,3,4,2,4,4,4,3,0,0,satisfied
91613,Male,Loyal Customer,Business travel,Business,1199,59,4,2,2,2,5,4,4,4,4,4,4,3,4,1,0,15,neutral or dissatisfied
88865,Female,Loyal Customer,Business travel,Business,1968,22,4,4,4,4,4,4,4,4,1,2,3,4,4,4,0,0,neutral or dissatisfied
96960,Female,Loyal Customer,Business travel,Business,2560,53,5,5,5,5,5,4,5,3,3,3,3,3,3,3,0,3,satisfied
51191,Female,Loyal Customer,Business travel,Eco Plus,308,56,4,2,2,2,5,3,4,4,4,4,4,5,4,2,0,0,satisfied
9461,Female,Loyal Customer,Personal Travel,Eco,362,48,4,4,5,3,2,4,5,3,3,5,3,5,3,4,0,0,neutral or dissatisfied
66384,Male,disloyal Customer,Business travel,Business,1562,38,3,3,3,5,2,3,2,2,5,2,5,3,4,2,2,25,neutral or dissatisfied
41934,Male,Loyal Customer,Personal Travel,Eco,129,64,1,0,1,2,1,1,1,1,3,2,5,4,4,1,13,9,neutral or dissatisfied
25381,Male,Loyal Customer,Personal Travel,Eco,591,67,2,4,2,3,5,2,3,5,4,4,4,3,5,5,0,0,neutral or dissatisfied
14757,Female,Loyal Customer,Business travel,Business,3692,62,2,2,4,2,3,4,2,4,4,4,4,1,4,2,0,0,satisfied
94013,Male,Loyal Customer,Business travel,Business,1859,57,1,1,1,1,2,5,5,4,4,4,4,5,4,5,16,15,satisfied
80107,Female,disloyal Customer,Business travel,Eco,986,27,2,1,1,3,1,2,1,1,1,5,1,1,3,1,24,32,neutral or dissatisfied
23590,Female,disloyal Customer,Business travel,Eco,1024,25,1,1,1,3,5,1,5,5,1,4,4,1,4,5,13,11,neutral or dissatisfied
110384,Female,Loyal Customer,Business travel,Eco,919,52,3,4,4,4,3,2,2,3,3,3,3,1,3,1,85,72,neutral or dissatisfied
15069,Female,Loyal Customer,Business travel,Eco Plus,576,45,4,2,2,2,3,1,3,4,4,4,4,5,4,2,0,0,satisfied
17128,Female,disloyal Customer,Business travel,Eco,423,23,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6,13,neutral or dissatisfied
54060,Male,Loyal Customer,Business travel,Eco,1416,55,5,2,2,2,5,5,5,5,4,3,5,2,5,5,1,0,satisfied
129240,Male,Loyal Customer,Business travel,Business,1464,53,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
97165,Female,Loyal Customer,Personal Travel,Eco,715,9,4,4,4,3,1,4,1,1,5,4,4,4,4,1,11,4,satisfied
111696,Male,Loyal Customer,Business travel,Business,541,33,2,2,3,2,4,4,4,4,5,2,5,3,4,4,86,85,satisfied
1887,Male,disloyal Customer,Business travel,Business,293,64,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,0,neutral or dissatisfied
89086,Female,disloyal Customer,Business travel,Eco,2092,8,2,3,3,3,4,2,4,4,4,3,3,3,3,4,26,23,neutral or dissatisfied
35485,Male,Loyal Customer,Personal Travel,Eco,1053,34,4,4,4,1,3,4,3,3,3,2,5,3,5,3,34,15,neutral or dissatisfied
35719,Male,Loyal Customer,Personal Travel,Eco,2521,59,1,1,1,3,1,3,5,2,3,3,2,5,2,5,0,2,neutral or dissatisfied
85669,Female,Loyal Customer,Business travel,Business,2544,13,3,1,3,3,3,3,3,3,4,3,4,3,3,3,0,0,neutral or dissatisfied
1137,Male,Loyal Customer,Personal Travel,Eco,158,44,4,4,4,2,2,4,2,2,2,5,1,4,5,2,0,0,neutral or dissatisfied
8358,Male,Loyal Customer,Business travel,Business,1741,54,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,0,satisfied
17217,Male,Loyal Customer,Business travel,Business,2651,36,4,4,4,4,3,4,4,5,5,5,5,5,5,3,10,0,satisfied
44847,Female,Loyal Customer,Personal Travel,Eco,760,11,3,5,3,1,5,3,5,5,3,5,5,4,4,5,102,88,neutral or dissatisfied
96673,Female,Loyal Customer,Personal Travel,Eco,1036,32,1,5,1,2,5,1,5,5,5,5,5,5,4,5,12,9,neutral or dissatisfied
80152,Male,Loyal Customer,Business travel,Eco,2586,42,1,3,3,3,1,1,1,3,5,2,3,1,4,1,0,0,neutral or dissatisfied
82277,Female,disloyal Customer,Business travel,Eco,1081,27,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4,0,neutral or dissatisfied
123927,Male,Loyal Customer,Personal Travel,Eco,646,33,2,4,2,3,3,2,3,3,4,1,3,2,5,3,1,0,neutral or dissatisfied
115766,Female,Loyal Customer,Business travel,Business,308,28,1,3,3,3,1,1,1,1,3,3,3,3,3,1,0,0,neutral or dissatisfied
21134,Male,Loyal Customer,Personal Travel,Eco,227,44,4,5,0,1,2,0,2,2,3,4,4,5,5,2,0,0,satisfied
112062,Male,disloyal Customer,Business travel,Eco,1754,49,3,3,3,3,4,3,5,4,1,4,3,4,4,4,33,28,neutral or dissatisfied
28643,Male,Loyal Customer,Business travel,Business,2176,59,2,3,2,2,3,5,2,5,5,5,5,4,5,4,5,0,satisfied
108010,Male,disloyal Customer,Business travel,Business,271,20,0,0,0,1,1,0,1,1,5,4,4,4,4,1,0,0,satisfied
92145,Female,Loyal Customer,Business travel,Business,1522,46,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0,satisfied
115846,Male,Loyal Customer,Business travel,Eco,325,36,5,5,5,5,5,5,5,5,1,5,3,1,3,5,0,0,satisfied
99685,Female,Loyal Customer,Business travel,Business,3217,62,2,2,2,2,5,4,4,4,4,4,4,4,4,5,19,16,satisfied
112072,Male,Loyal Customer,Business travel,Business,1491,59,3,3,3,3,2,4,4,3,3,2,3,4,3,3,15,14,satisfied
119226,Female,Loyal Customer,Personal Travel,Eco,331,29,3,4,3,4,3,3,3,3,5,4,2,2,4,3,0,0,neutral or dissatisfied
115925,Female,disloyal Customer,Business travel,Business,371,41,2,2,2,1,1,2,1,1,4,4,2,1,1,1,35,30,neutral or dissatisfied
106552,Male,Loyal Customer,Personal Travel,Eco,727,7,1,5,1,3,4,1,4,4,4,1,1,5,4,4,0,0,neutral or dissatisfied
25126,Female,Loyal Customer,Personal Travel,Business,1249,65,3,5,3,2,4,4,4,3,3,3,3,4,3,5,40,44,neutral or dissatisfied
33426,Male,Loyal Customer,Business travel,Business,2614,50,2,2,2,2,5,4,4,2,4,4,2,4,2,4,0,9,satisfied
125844,Female,Loyal Customer,Business travel,Eco,951,20,2,3,3,3,2,2,4,2,3,5,3,1,4,2,57,41,neutral or dissatisfied
70328,Female,Loyal Customer,Business travel,Business,2498,58,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0,satisfied
88847,Female,Loyal Customer,Personal Travel,Eco Plus,545,45,2,5,2,2,4,1,1,2,2,2,4,4,2,3,14,20,neutral or dissatisfied
108398,Male,Loyal Customer,Personal Travel,Eco Plus,1838,46,1,5,1,3,5,1,5,5,3,2,5,4,5,5,0,0,neutral or dissatisfied
97316,Female,Loyal Customer,Business travel,Business,3724,43,3,3,3,3,4,4,5,5,5,5,5,4,5,3,19,7,satisfied
124811,Male,disloyal Customer,Business travel,Business,280,26,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0,6,neutral or dissatisfied
23012,Male,Loyal Customer,Business travel,Eco Plus,641,41,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0,satisfied
18088,Female,Loyal Customer,Personal Travel,Eco,488,50,3,5,3,1,3,4,5,5,5,3,5,5,5,3,0,0,neutral or dissatisfied
37982,Male,Loyal Customer,Personal Travel,Business,1237,38,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0,neutral or dissatisfied
31332,Female,disloyal Customer,Business travel,Eco,1062,38,1,1,1,2,3,1,3,3,4,1,4,5,3,3,0,0,neutral or dissatisfied
97455,Female,Loyal Customer,Business travel,Business,2699,55,2,2,2,2,2,5,4,3,3,3,3,4,3,4,0,3,satisfied
28901,Female,Loyal Customer,Business travel,Business,679,49,1,1,1,1,2,5,4,4,4,4,4,2,4,1,51,71,satisfied
107606,Male,disloyal Customer,Business travel,Business,423,33,4,4,4,3,4,4,4,4,3,2,4,5,5,4,0,5,neutral or dissatisfied
53258,Female,Loyal Customer,Business travel,Business,4817,57,4,4,4,4,5,5,5,3,3,4,4,5,4,5,0,19,satisfied
14292,Female,Loyal Customer,Business travel,Business,3833,35,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0,3,satisfied
68232,Female,Loyal Customer,Business travel,Business,2559,40,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0,satisfied
51224,Female,disloyal Customer,Business travel,Eco Plus,373,37,4,4,4,4,3,4,3,3,4,4,1,1,1,3,0,0,neutral or dissatisfied
121386,Female,Loyal Customer,Personal Travel,Eco,2279,52,2,5,2,3,2,4,2,5,3,4,5,2,4,2,17,79,neutral or dissatisfied
31668,Male,Loyal Customer,Business travel,Eco,862,41,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0,satisfied
24628,Female,Loyal Customer,Personal Travel,Eco,666,14,3,3,3,2,3,1,1,4,2,1,5,1,4,1,243,251,neutral or dissatisfied
95876,Female,Loyal Customer,Business travel,Business,759,32,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0,satisfied
62793,Male,Loyal Customer,Personal Travel,Eco,2338,11,2,4,2,3,2,1,1,3,2,4,5,1,4,1,152,151,neutral or dissatisfied
83516,Male,Loyal Customer,Personal Travel,Eco,946,12,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0,0,neutral or dissatisfied
13221,Male,Loyal Customer,Business travel,Eco,772,41,4,3,3,3,4,4,4,4,2,1,4,4,3,4,0,0,satisfied
100404,Female,disloyal Customer,Business travel,Business,1011,45,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0,0,neutral or dissatisfied
121453,Male,disloyal Customer,Business travel,Eco,257,21,2,0,2,4,5,2,1,5,1,5,1,4,5,5,0,1,neutral or dissatisfied
21454,Female,Loyal Customer,Business travel,Eco,164,31,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0,0,neutral or dissatisfied
15937,Male,Loyal Customer,Business travel,Eco,166,38,4,3,2,3,4,4,4,4,5,5,4,4,5,4,17,17,satisfied
70105,Male,Loyal Customer,Business travel,Business,2280,40,4,4,4,4,3,5,5,5,5,5,5,4,5,5,19,38,satisfied
47540,Male,Loyal Customer,Personal Travel,Eco,590,13,5,4,5,2,5,5,5,5,4,4,4,4,4,5,0,0,satisfied
57561,Female,Loyal Customer,Business travel,Business,1597,44,2,2,2,2,3,4,4,2,2,2,2,5,2,4,0,5,satisfied
124103,Female,Loyal Customer,Business travel,Business,2264,66,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0,0,neutral or dissatisfied
125736,Female,Loyal Customer,Business travel,Eco Plus,814,30,5,5,5,5,5,5,5,5,3,2,1,2,3,5,0,0,satisfied
93362,Male,Loyal Customer,Personal Travel,Eco,1024,44,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2,0,neutral or dissatisfied
95429,Female,Loyal Customer,Business travel,Business,3276,53,0,5,0,4,4,5,4,3,3,3,3,5,3,5,0,0,satisfied
106943,Female,Loyal Customer,Business travel,Business,2567,37,2,2,4,2,4,4,4,5,5,5,5,3,5,5,0,12,satisfied
100691,Female,Loyal Customer,Personal Travel,Eco,889,39,2,5,2,3,3,2,3,3,3,3,4,3,4,3,38,30,neutral or dissatisfied
119948,Male,disloyal Customer,Business travel,Business,1009,29,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0,0,neutral or dissatisfied
15778,Male,Loyal Customer,Business travel,Eco,198,38,4,5,5,5,4,4,4,4,3,4,4,4,3,4,42,65,neutral or dissatisfied
68342,Male,Loyal Customer,Business travel,Business,1598,59,3,3,3,3,4,3,4,5,5,5,5,3,5,5,0,0,satisfied
24665,Male,Loyal Customer,Personal Travel,Eco,873,19,1,0,1,3,4,1,4,4,3,4,4,3,5,4,57,65,neutral or dissatisfied
81029,Female,Loyal Customer,Business travel,Business,1399,39,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4,satisfied
70371,Male,Loyal Customer,Personal Travel,Eco,1145,22,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,10,neutral or dissatisfied
1386,Male,Loyal Customer,Personal Travel,Eco Plus,282,50,0,4,0,5,4,0,3,4,4,4,4,3,4,4,18,10,satisfied
35225,Male,Loyal Customer,Business travel,Eco,1076,22,5,1,1,1,5,5,5,5,3,1,2,2,1,5,47,62,satisfied
86204,Male,Loyal Customer,Business travel,Business,3927,56,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,1,satisfied
126370,Male,Loyal Customer,Personal Travel,Eco,507,39,3,5,4,2,4,4,4,4,5,5,4,3,5,4,0,0,neutral or dissatisfied
116184,Male,Loyal Customer,Personal Travel,Eco,325,29,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0,0,satisfied
89613,Male,Loyal Customer,Business travel,Business,3404,42,5,5,5,5,3,5,4,5,5,5,5,3,5,3,8,0,satisfied
99020,Male,Loyal Customer,Business travel,Business,2387,56,4,4,4,4,2,5,4,3,3,4,3,4,3,3,33,21,satisfied
18463,Male,Loyal Customer,Business travel,Business,192,27,3,3,3,3,4,4,3,4,2,3,2,1,3,4,0,1,satisfied
96637,Female,disloyal Customer,Business travel,Eco,972,21,2,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0,neutral or dissatisfied
114678,Female,Loyal Customer,Business travel,Business,362,42,1,1,1,1,4,5,4,5,5,4,5,4,5,5,0,17,satisfied
97639,Female,Loyal Customer,Business travel,Business,1587,48,1,1,1,1,5,4,5,4,4,4,4,4,4,3,60,68,satisfied
75061,Male,Loyal Customer,Business travel,Business,2611,53,4,5,4,4,4,3,5,4,4,4,4,3,4,4,0,0,satisfied
51744,Female,Loyal Customer,Personal Travel,Eco,651,64,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0,0,neutral or dissatisfied
44413,Female,Loyal Customer,Personal Travel,Eco,342,49,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0,0,neutral or dissatisfied
2389,Female,Loyal Customer,Business travel,Business,1625,49,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0,4,satisfied
105062,Male,Loyal Customer,Personal Travel,Eco Plus,361,23,2,4,3,2,3,3,3,3,5,5,4,4,5,3,0,0,neutral or dissatisfied
91464,Male,Loyal Customer,Business travel,Business,3511,50,3,5,3,5,1,1,1,3,3,3,3,4,3,3,0,29,neutral or dissatisfied
55721,Male,Loyal Customer,Personal Travel,Eco Plus,927,51,1,4,1,3,2,1,5,2,3,5,4,4,4,2,0,0,neutral or dissatisfied
65726,Male,Loyal Customer,Business travel,Business,3666,34,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0,satisfied
8473,Female,Loyal Customer,Business travel,Business,1187,49,1,1,1,1,3,5,4,3,3,3,3,4,3,3,33,40,satisfied
13488,Female,Loyal Customer,Business travel,Eco,106,56,5,2,2,2,4,1,2,5,5,5,5,4,5,3,11,4,satisfied
58611,Male,Loyal Customer,Business travel,Business,235,46,2,2,2,2,3,5,4,4,4,4,4,3,4,3,24,24,satisfied
39607,Male,Loyal Customer,Personal Travel,Eco,965,25,2,5,2,1,2,2,2,2,4,4,4,4,5,2,0,0,neutral or dissatisfied
41704,Female,Loyal Customer,Personal Travel,Eco Plus,936,68,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0,0,neutral or dissatisfied
126579,Female,Loyal Customer,Personal Travel,Eco,1558,10,2,4,2,2,1,2,1,1,3,2,3,4,4,1,91,93,neutral or dissatisfied
44232,Female,Loyal Customer,Business travel,Eco,222,44,4,1,1,1,2,5,5,3,3,4,3,4,3,3,0,0,satisfied
44021,Male,Loyal Customer,Personal Travel,Business,680,61,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2,0,neutral or dissatisfied
67502,Female,Loyal Customer,Personal Travel,Eco Plus,641,18,3,4,3,1,4,3,1,4,2,1,1,2,4,4,13,1,neutral or dissatisfied
19525,Female,Loyal Customer,Business travel,Business,3065,58,0,5,0,3,4,4,4,2,2,2,2,4,2,3,0,0,satisfied
110015,Female,Loyal Customer,Business travel,Business,3736,58,2,1,1,1,2,2,2,2,2,3,2,2,2,3,52,41,neutral or dissatisfied
30960,Male,Loyal Customer,Personal Travel,Eco,1024,64,4,4,4,2,4,4,4,4,3,2,5,5,4,4,12,5,neutral or dissatisfied
2153,Male,Loyal Customer,Personal Travel,Business,685,66,2,4,2,1,5,4,5,3,3,2,3,5,3,4,0,0,neutral or dissatisfied
115097,Female,disloyal Customer,Business travel,Business,296,21,4,0,4,4,4,4,5,4,4,3,5,4,4,4,19,12,satisfied
63204,Male,Loyal Customer,Business travel,Business,337,39,4,4,4,4,2,5,4,5,5,5,5,4,5,4,5,0,satisfied
113849,Male,Loyal Customer,Business travel,Business,1363,50,2,2,2,2,2,2,2,3,5,4,4,2,5,2,238,232,satisfied
95508,Female,Loyal Customer,Business travel,Eco Plus,189,43,1,2,2,2,4,3,3,1,1,1,1,4,1,2,13,11,neutral or dissatisfied
112350,Male,Loyal Customer,Business travel,Business,1620,41,4,4,4,4,4,5,5,2,2,2,2,5,2,5,7,0,satisfied
20650,Male,Loyal Customer,Business travel,Eco,552,46,4,4,4,4,4,4,4,4,3,3,2,2,3,4,4,0,satisfied
65517,Male,Loyal Customer,Business travel,Business,1616,41,4,4,4,4,5,5,5,4,4,5,4,3,4,5,2,6,satisfied
116988,Female,Loyal Customer,Business travel,Eco,646,31,3,4,5,5,3,3,3,3,1,5,4,4,3,3,0,0,neutral or dissatisfied
116210,Female,Loyal Customer,Personal Travel,Eco,404,53,4,4,4,4,5,4,5,3,3,4,5,5,3,5,21,13,neutral or dissatisfied
15218,Female,Loyal Customer,Business travel,Business,3601,39,2,2,2,2,4,5,2,4,4,4,4,1,4,3,0,0,satisfied
35387,Female,Loyal Customer,Business travel,Business,635,53,2,2,2,2,5,5,5,1,1,2,3,5,3,5,150,156,satisfied
20002,Male,Loyal Customer,Business travel,Eco,646,25,4,5,5,5,4,4,4,4,3,4,5,5,3,4,13,4,satisfied
102927,Female,disloyal Customer,Business travel,Eco,317,20,3,4,3,3,3,3,3,3,4,1,3,4,4,3,23,14,neutral or dissatisfied
92462,Male,disloyal Customer,Business travel,Eco,1892,46,3,3,3,3,2,3,2,2,3,4,4,4,3,2,0,0,neutral or dissatisfied
70950,Male,Loyal Customer,Personal Travel,Eco,612,10,3,4,2,3,1,2,1,1,2,5,3,5,3,1,0,0,neutral or dissatisfied
76034,Female,Loyal Customer,Business travel,Business,2609,47,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0,satisfied
97177,Male,Loyal Customer,Personal Travel,Eco,1357,32,3,3,2,3,5,2,5,5,2,5,4,4,3,5,4,0,neutral or dissatisfied
51719,Female,Loyal Customer,Personal Travel,Eco,237,14,2,4,2,4,2,2,2,2,3,5,5,4,5,2,3,12,neutral or dissatisfied
129201,Female,Loyal Customer,Business travel,Business,2442,16,2,2,2,2,4,4,4,4,3,3,3,5,5,4,0,0,satisfied
35558,Female,Loyal Customer,Personal Travel,Eco,950,53,1,5,0,4,2,5,4,1,1,0,1,4,1,3,0,0,neutral or dissatisfied
109398,Male,Loyal Customer,Business travel,Business,2896,55,1,1,1,1,3,5,5,5,5,5,5,4,5,3,2,0,satisfied
65351,Female,Loyal Customer,Business travel,Business,1537,28,2,2,2,2,5,5,5,5,5,3,5,4,5,5,0,0,satisfied
102482,Female,Loyal Customer,Personal Travel,Eco,197,49,2,3,2,4,4,4,3,3,3,2,2,3,3,1,3,0,neutral or dissatisfied
17932,Male,Loyal Customer,Personal Travel,Eco Plus,789,54,1,4,1,3,1,1,1,1,4,3,5,5,5,1,0,0,neutral or dissatisfied
122276,Female,Loyal Customer,Personal Travel,Eco,541,70,3,4,3,4,4,5,4,5,5,3,3,5,5,5,0,0,neutral or dissatisfied
57484,Female,disloyal Customer,Business travel,Eco,782,25,2,2,2,4,1,2,1,1,3,4,4,4,3,1,9,19,neutral or dissatisfied
121069,Female,Loyal Customer,Business travel,Business,951,48,1,1,1,1,5,4,5,3,3,3,3,5,3,3,0,0,satisfied
41414,Male,Loyal Customer,Personal Travel,Eco,563,7,2,4,2,2,2,2,2,2,5,3,5,5,4,2,0,0,neutral or dissatisfied
49839,Male,Loyal Customer,Business travel,Eco,109,39,3,3,3,3,3,3,3,3,3,2,3,3,3,3,0,5,neutral or dissatisfied
48189,Male,Loyal Customer,Business travel,Eco,414,79,2,1,1,1,2,2,2,2,1,2,3,1,3,2,1,0,neutral or dissatisfied
82445,Female,disloyal Customer,Business travel,Business,502,28,4,4,4,3,5,4,5,5,4,3,5,3,5,5,0,0,neutral or dissatisfied
108108,Male,Loyal Customer,Business travel,Business,990,41,4,4,4,4,4,4,5,4,4,4,4,3,4,3,37,38,satisfied
63984,Female,disloyal Customer,Business travel,Eco Plus,1192,27,1,1,1,4,1,1,1,1,1,4,4,4,4,1,0,32,neutral or dissatisfied
105287,Female,Loyal Customer,Business travel,Business,2869,59,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,1,satisfied
9385,Female,Loyal Customer,Personal Travel,Eco,401,21,3,2,5,3,5,5,5,5,3,2,3,4,3,5,71,117,neutral or dissatisfied
25265,Male,Loyal Customer,Business travel,Eco,425,48,5,4,4,4,5,5,5,5,4,3,1,5,4,5,0,0,satisfied
119844,Male,Loyal Customer,Business travel,Eco,1095,53,3,5,5,5,3,3,3,3,1,1,3,3,4,3,0,0,neutral or dissatisfied
33840,Female,Loyal Customer,Business travel,Business,1609,42,2,4,1,4,2,2,3,2,2,2,2,2,2,1,12,0,neutral or dissatisfied
81815,Female,disloyal Customer,Business travel,Eco,1310,48,1,1,1,4,1,1,1,1,2,5,4,2,4,1,52,27,neutral or dissatisfied
83524,Male,Loyal Customer,Personal Travel,Eco,946,59,4,2,3,2,1,3,1,1,4,1,3,3,3,1,0,0,satisfied
78999,Female,Loyal Customer,Business travel,Business,3804,53,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0,satisfied
46712,Male,Loyal Customer,Personal Travel,Eco,125,24,2,4,0,4,2,0,3,2,2,2,4,1,3,2,47,94,neutral or dissatisfied
41188,Male,Loyal Customer,Personal Travel,Eco,429,56,2,1,2,3,3,2,3,3,1,4,3,3,2,3,35,29,neutral or dissatisfied
5326,Female,Loyal Customer,Business travel,Business,3004,42,5,5,3,5,3,5,5,5,5,5,5,5,5,4,5,14,satisfied
80176,Female,disloyal Customer,Business travel,Eco,1455,24,2,2,2,3,2,4,4,2,4,4,1,4,3,4,0,0,neutral or dissatisfied
46900,Male,Loyal Customer,Business travel,Business,833,28,3,3,3,3,2,2,2,2,1,1,3,4,1,2,0,0,satisfied
89219,Female,Loyal Customer,Personal Travel,Eco,1892,17,1,1,1,2,1,1,2,1,2,4,2,2,3,1,0,0,neutral or dissatisfied
17928,Male,Loyal Customer,Business travel,Eco Plus,789,31,2,4,4,4,2,1,2,2,1,4,4,3,4,2,0,0,neutral or dissatisfied
55425,Male,Loyal Customer,Business travel,Business,2254,60,3,3,5,3,4,4,4,4,4,4,4,4,4,4,2,0,satisfied
88130,Male,disloyal Customer,Business travel,Business,444,39,4,4,4,3,1,4,1,1,5,2,5,4,5,1,12,16,satisfied
48354,Female,Loyal Customer,Business travel,Eco,522,47,4,5,5,5,3,2,1,4,4,4,4,2,4,2,40,26,satisfied
105905,Male,Loyal Customer,Business travel,Eco,283,60,3,4,4,4,3,3,3,3,2,2,4,2,4,3,20,16,neutral or dissatisfied
60943,Male,Loyal Customer,Business travel,Business,1529,13,5,5,3,5,4,4,4,4,4,4,5,3,5,4,0,0,satisfied
101584,Male,disloyal Customer,Business travel,Business,1099,29,1,1,1,2,3,1,5,3,1,4,2,1,2,3,51,51,neutral or dissatisfied
71388,Female,Loyal Customer,Business travel,Business,2580,45,5,5,5,5,2,4,4,5,5,5,5,5,5,5,0,0,satisfied
77866,Male,Loyal Customer,Business travel,Business,1262,44,1,1,3,1,3,5,5,4,4,4,4,5,4,4,0,0,satisfied
49223,Female,Loyal Customer,Business travel,Eco,109,50,5,1,1,1,4,5,1,5,5,5,5,3,5,2,0,11,satisfied
106530,Female,Loyal Customer,Personal Travel,Eco,271,26,3,0,3,5,5,3,5,5,4,3,5,5,4,5,100,93,neutral or dissatisfied
28676,Female,Loyal Customer,Business travel,Business,2777,27,5,5,5,5,5,5,5,5,4,1,3,3,2,5,2,0,satisfied
39553,Male,Loyal Customer,Business travel,Business,2865,16,2,2,2,2,5,5,5,5,3,2,3,4,5,5,2,0,satisfied
109597,Female,disloyal Customer,Business travel,Eco,920,24,4,4,4,4,3,4,3,3,4,3,4,4,3,3,0,0,neutral or dissatisfied
62291,Male,disloyal Customer,Business travel,Business,414,34,3,3,3,1,1,3,1,1,5,4,5,4,5,1,2,0,neutral or dissatisfied
40177,Female,Loyal Customer,Business travel,Business,2154,30,3,3,3,3,5,5,5,5,1,1,4,2,4,5,0,0,satisfied
33413,Male,Loyal Customer,Business travel,Eco,2349,50,4,3,3,3,4,4,4,4,1,2,4,3,4,4,0,0,satisfied
127599,Male,disloyal Customer,Business travel,Eco,1773,21,3,3,3,4,4,3,4,4,3,5,4,3,5,4,0,0,neutral or dissatisfied
66723,Male,Loyal Customer,Personal Travel,Eco,802,61,1,3,1,3,4,1,4,4,1,2,3,2,4,4,0,0,neutral or dissatisfied
73698,Female,Loyal Customer,Business travel,Business,192,32,3,2,2,2,3,3,3,3,4,5,3,4,3,3,0,0,neutral or dissatisfied
27641,Female,Loyal Customer,Personal Travel,Eco Plus,937,22,2,5,3,2,1,3,1,1,1,4,4,4,3,1,0,0,neutral or dissatisfied
83891,Male,Loyal Customer,Business travel,Business,1050,46,1,0,0,4,2,4,3,4,4,0,4,3,4,2,0,0,neutral or dissatisfied
